date,open,close,high,low,volumeP
20180508,431.79210889831376,427.1980895996094,433.779900890228,426.358795060568,10792648
20180509,426.668043334819,431.438720703125,434.7958694969725,425.0557119640028,9831044
20180510,432.89644272009383,433.4044189453125,434.9284065953954,430.35647313236007,8781584
20180511,433.44855655160154,436.982421875,437.88794463972954,431.902512588023,8774740
20180514,438.17508005448985,435.8117980957031,438.17508005448985,431.43866788109705,5642499
20180515,434.2436605785683,432.43255615234375,441.7309939178403,431.4165743385117,10501479
20180516,430.24602450349516,422.3611145019531,430.24602450349516,420.7267267971373,18840763
20180517,423.77462745332514,417.59039306640625,424.0617444069953,415.8897182894804,10353948
20180518,417.70083674344704,412.510498046875,421.1905006057685,411.693289510136,11440117
20180521,411.1411579111766,411.40618896484375,413.32772307835273,407.3201756052975,14491208
20180522,412.20129278122664,409.37420654296875,412.57675342343515,408.6011698512121,11310073
20180523,409.0429212216042,402.9691162109375,409.0429212216042,401.59973017681125,9991028
20180524,403.7421176445989,404.559326171875,406.8342349064793,402.0414723172509,11632489
20180525,404.6255728902216,406.7458801269531,407.89437742291534,403.9409093888494,17782410
20180528,408.5570056906639,406.5692138671875,409.48464384076686,405.5532320349043,11369679
20180529,407.0551624642299,405.2661437988281,409.9263913130622,403.91887306285525,17878384
20180530,404.11762126862374,404.6697692871094,407.80605849373967,400.473326397776,13105124
20180531,406.8341996525835,406.98883056640625,407.40846301007747,403.9850572448226,37080158
20180601,406.3925188271169,411.05279541015625,413.34979007787916,405.70782581594165,19174278
20180604,412.3117399143121,415.6026306152344,416.9940731297958,411.052812926165,12250151
20180605,416.463991061914,418.60638427734375,421.85310298050405,415.66886845432936,17436812
20180606,418.319299374377,421.5881042480469,422.29485374254074,416.397765211798,9164022
20180607,421.8089647797292,429.075439453125,431.12948915232346,421.6101914837833,14999572
20180608,426.8667947900904,434.8179626464844,435.7897432192137,424.3268252860924,14289325
20180611,436.03275332104255,434.0670471191406,441.7089832004918,432.4768016236098,15018718
20180612,434.39824122632257,440.4720458984375,441.7309727735924,433.02888475573377,16285583
20180613,441.73103207621193,442.8353576660156,444.3372593399646,437.0928704964789,12962502
20180614,440.6046069281636,445.2427978515625,446.9434432841325,436.1652187842908,11997529
20180615,444.3814214752195,448.00360107421875,452.1117004349542,441.39973360172974,24705890
20180618,445.6182572305983,448.5999450683594,450.7644243306372,444.82313457641976,12363932
20180619,447.87108648190514,439.9862060546875,448.26866255819596,438.9260228427197,13881382
20180620,439.9641257570585,450.234375,451.846706381027,439.456149519363,15735681
20180621,452.08963556112866,455.8443603515625,457.6333790563893,451.1399114022214,22988909
20180622,454.27615462354066,447.2526550292969,454.6295588363348,445.4636365066074,35370008
20180625,446.7667477845637,443.69671630859375,449.01957069756395,442.74699221982524,11369371
20180626,444.3813927967452,432.43255615234375,444.3813927967452,430.7981685744807,17649122
20180627,435.1231946488491,429.4979553222656,438.1915151045293,428.09718161759685,19595831
20180628,427.7858611664616,420.2040100097656,430.6763127931449,418.136229723001,18770484
20180629,422.04946136624187,432.4328308105469,433.78913734978505,422.00499424589475,17425606
20180702,432.38833426741104,427.1632995605469,432.38833426741104,425.5624536526587,14570004
20180703,429.1199301915295,431.92144775390625,435.1009358294562,427.0521497802258,11084063
20180704,432.1437440750099,440.2814636230469,441.12636849532396,431.78800715376593,10938521
20180705,443.34981193687685,428.8975830078125,448.4192118099807,426.2739636774319,40946479
20180706,429.00877509721016,434.70074462890625,437.1242620655491,428.8976072959262,20039239
20180709,438.9474867032681,443.3943176269531,444.68389384532946,437.3466109475184,11309207
20180710,445.90671311160025,456.1122131347656,457.35732207415697,444.6838377303352,22846197
20180711,455.8009512965808,461.9375915527344,462.871430694699,452.62146337592776,18953870
20180712,464.40560826922024,481.3035888671875,488.7075721588302,463.6274039826492,52736376
20180713,480.4809025934431,489.06329345703125,493.15438686680193,480.258537329094,39301408
20180716,489.0633546727231,478.5688171386719,493.1099814730018,477.16804344052815,14427529
20180717,479.5026190457951,485.75042724609375,487.35127318235175,475.63386103299104,14150770
20180718,488.4407718955738,485.8393859863281,491.19782241037757,479.0579423423618,10241565
20180719,486.17282925633236,491.3089294433594,495.822460338135,483.0822757211457,11885426
20180720,495.11101288806327,501.8924560546875,506.2725561540274,494.4439764454092,17538801
20180723,502.40381631461236,498.1793212890625,502.40381631461236,494.97762936510736,12779803
20180724,498.9353103502395,494.02154541015625,501.0475281307351,492.4429033591059,9775749
20180725,493.59907475330965,495.8891906738281,499.37997813581995,491.0199225689629,13014255
20180726,493.64361441149447,493.88818359375,498.7130446587622,492.6208408740973,14053674
20180727,497.8235911429957,502.42608642578125,505.78344299583443,494.5551688118055,14610585
20180730,502.4927725156618,512.009033203125,514.6326526970478,501.60343010031596,30344461
20180731,511.8311132473274,527.39501953125,529.351632016895,510.11909958563047,30350826
20180801,529.351672516729,530.2188110351562,534.910240584873,527.1282571632015,21227054
20180802,529.840851084874,519.54638671875,529.840851084874,518.4791758845154,13668930
20180803,522.5035280351705,523.3706665039062,526.2833517301588,520.0799810975606,14536058
20180806,523.2594472476418,530.3299560546875,531.8418379748372,522.6591708754345,8785462
20180807,531.3527661969772,526.5946655273438,534.2432477903697,523.3929140879111,8879612
20180808,526.9504127623593,541.4915771484375,543.6260583601007,526.9504127623593,17307566
20180809,543.1814569468676,541.6028442382812,547.7172226834598,538.9569611023819,14976885
20180810,538.5122253264666,535.4883422851562,540.2909695798277,534.6434669649205,7833494
20180813,532.5311008278853,528.1510009765625,533.5983709494287,525.9275858727119,10211072
20180814,529.1738266928132,538.3343505859375,541.2692399802731,526.6391413928889,11592139
20180816,535.0658517360988,533.976318359375,540.7355573527685,531.6195018821965,13086024
20180817,537.6228226346489,535.2882690429688,540.4688371828257,533.6429261586562,8379864
20180820,537.1335984386398,549.1400756835938,549.9849508674034,537.022400966974,16639535
20180821,550.1851734905159,554.6097412109375,556.5218868378826,545.6271450345823,15923396
20180823,554.2095025896118,564.5039672851562,566.5272509074617,550.6965407791934,17429373
20180824,562.6363084475881,568.0836791992188,569.1731533495449,560.3239587837522,14550512
20180827,568.9285652803909,574.3092651367188,576.2436146238632,568.639558672343,12188510
20180828,576.3102909797232,586.5380249023438,588.3167689804493,575.8656198023589,19018790
20180829,585.3373565772522,575.5098266601562,590.984858666815,573.731141940907,24230135
20180830,575.2430167338491,566.7273559570312,576.8216884553461,564.9486118914537,21545859
20180831,564.748477898974,552.1417236328125,564.748477898974,549.8960451590323,33479841
20180903,553.6314372432969,546.5831909179688,559.3678738414986,545.2046508263741,26686176
20180904,549.251263656787,552.275146484375,557.9893196942645,546.5165061555106,19333815
